name;suspiciousness_value
com.google.javascript.rhino$Node#checkTreeEquals(com.google.javascript.rhino.Node):1567;0.985184366143778
com.google.javascript.rhino$Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1609;0.985184366143778
com.google.javascript.rhino$Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1596;0.9574271077563381
com.google.javascript.rhino$Node$NodeMismatch#Node$NodeMismatch(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):2508;0.9574271077563381
com.google.javascript.rhino$Node$NodeMismatch#Node$NodeMismatch(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):2509;0.9574271077563381
com.google.javascript.rhino$Node$NodeMismatch#Node$NodeMismatch(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):2510;0.9574271077563381
com.google.javascript.rhino$Node$NodeMismatch#Node$NodeMismatch(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):2511;0.9574271077563381
com.google.javascript.rhino$InputId#toString():74;0.8257228238447705
com.google.javascript.rhino$Node#propToString(int):232;0.8257228238447705
com.google.javascript.rhino$Node#propToString(int):246;0.8257228238447705
com.google.javascript.rhino$Token#name(int):397;0.8248711239545368
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1172;0.812403840463596
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1179;0.812403840463596
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1178;0.812403840463596
com.google.javascript.rhino$Node#toStringTree():1151;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeImpl():1156;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeImpl():1157;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeImpl():1158;0.808372034730701
com.google.javascript.rhino$Node#appendStringTree(java.lang.Appendable):1165;0.808372034730701
com.google.javascript.rhino$Node#appendStringTree(java.lang.Appendable):1166;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1171;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1174;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1175;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1176;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1177;0.808372034730701
com.google.javascript.rhino$Node#toStringTreeHelper(com.google.javascript.rhino.Node,int,java.lang.Appendable):1182;0.808372034730701
com.google.javascript.rhino$Token#name(int):403;0.8004852897018946
com.google.javascript.jscomp$SourceFile#toString():305;0.7928249671720919
com.google.javascript.rhino$Node#propToString(int):184;0.7928249671720919
com.google.javascript.rhino$Node#propToString(int):245;0.7928249671720919
com.google.javascript.rhino$Node#getSortedPropTypes():964;0.7928249671720919
com.google.javascript.rhino$Node#getSortedPropTypes():969;0.7928249671720919
com.google.javascript.rhino$Node#getSortedPropTypes():970;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1079;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1080;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1087;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1088;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1089;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1090;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1091;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1093;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1129;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1132;0.7928249671720919
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1133;0.7928249671720919
com.google.javascript.rhino$Node$ObjectPropListItem#toString():415;0.7928249671720919
com.google.javascript.rhino$Node$IntPropListItem#toString():447;0.7873769819566032
com.google.javascript.rhino$Node#getSortedPropTypes():962;0.7853804364169903
com.google.javascript.rhino$Node#getSortedPropTypes():963;0.7853804364169903
com.google.javascript.rhino$Node#getSortedPropTypes():967;0.7853804364169903
com.google.javascript.rhino$Node#getSortedPropTypes():968;0.7853804364169903
com.google.javascript.rhino$Node#getSortedPropTypes():973;0.7853804364169903
com.google.javascript.rhino$Node#getSortedPropTypes():974;0.7853804364169903
com.google.javascript.rhino$Node#toString():1019;0.7853804364169903
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1077;0.7853804364169903
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1078;0.7853804364169903
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1085;0.7853804364169903
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1086;0.7853804364169903
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1138;0.7853804364169903
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1042;0.7781417526106431
com.google.javascript.rhino$Node#toString(java.lang.StringBuilder,boolean,boolean,boolean):1043;0.7781417526106431
com.google.javascript.rhino$Token#name(int):408;0.7532092572776264
