name;suspiciousness_value
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):60;0.4082482904638631
org.mockito.internal.stubbing.defaultanswers$ReturnsEmptyValues#answer(org.mockito.invocation.InvocationOnMock):70;0.30151134457776363
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):41;0.2773500981126146
org.mockito.internal.stubbing.defaultanswers$ReturnsEmptyValues#answer(org.mockito.invocation.InvocationOnMock):65;0.23570226039551587
org.mockito.internal.stubbing.defaultanswers$ReturnsEmptyValues#answer(org.mockito.invocation.InvocationOnMock):66;0.23570226039551587
org.mockito.internal.stubbing.defaultanswers$ReturnsEmptyValues#answer(org.mockito.invocation.InvocationOnMock):67;0.23570226039551587
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):37;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):38;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):43;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):44;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):45;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):46;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):47;0.22941573387056174
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):52;0.22941573387056174
org.mockito.internal.configuration.injection.filter$NameBasedCandidateFilter#filterCandidate(java.util.Collection,java.lang.reflect.Field,java.lang.Object):26;0.22360679774997896
org.mockito.internal.configuration.injection.filter$NameBasedCandidateFilter#filterCandidate(java.util.Collection,java.lang.reflect.Field,java.lang.Object):27;0.22360679774997896
org.mockito.internal.configuration.injection.filter$NameBasedCandidateFilter#filterCandidate(java.util.Collection,java.lang.reflect.Field,java.lang.Object):28;0.22360679774997896
org.mockito.internal.configuration.injection.filter$NameBasedCandidateFilter#filterCandidate(java.util.Collection,java.lang.reflect.Field,java.lang.Object):30;0.22360679774997896
org.mockito.internal.configuration.injection.filter$NameBasedCandidateFilter#filterCandidate(java.util.Collection,java.lang.reflect.Field,java.lang.Object):31;0.22360679774997896
org.mockito.internal.util$MockUtil#resetMock(java.lang.Object):45;0.2
org.mockito.internal.util$MockUtil#resetMock(java.lang.Object):46;0.2
org.mockito.internal.util$MockUtil#resetMock(java.lang.Object):48;0.2
org.mockito.internal.util$MockUtil#resetMock(java.lang.Object):49;0.2
org.mockito.internal.configuration.injection.filter$FinalMockCandidateFilter#filterCandidate(java.util.Collection,java.lang.reflect.Field,java.lang.Object):41;0.2
org.mockito$Mockito#reset(java.lang.Object[]):1611;0.2
org.mockito.internal$MockitoCore#reset(java.lang.Object[]):101;0.2
org.mockito.internal.configuration.injection.filter$FinalMockCandidateFilter$2#thenInject():43;0.2
org.mockito.internal.util$MockUtil#resetMock(java.lang.Object):44;0.19245008972987526
org.mockito.internal$MockitoCore#reset(java.lang.Object[]):95;0.19245008972987526
org.mockito.internal$MockitoCore#reset(java.lang.Object[]):96;0.19245008972987526
org.mockito.internal$MockitoCore#reset(java.lang.Object[]):98;0.19245008972987526
org.mockito.internal$MockitoCore#reset(java.lang.Object[]):99;0.19245008972987526
org.mockito$Mockito#reset(java.lang.Object[]):1610;0.1889822365046136
org.mockito.internal$MockitoCore#reset(java.lang.Object[]):94;0.1889822365046136
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):62;0.18257418583505536
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):63;0.18257418583505536
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):64;0.18257418583505536
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):65;0.18257418583505536
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):34;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):35;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):36;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):37;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):38;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):40;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):45;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):46;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter#sort(java.util.Collection):51;0.1796053020267749
org.mockito.internal.util.reflection$SuperTypesLastSorter$1#compare(java.lang.reflect.Field,java.lang.reflect.Field):61;0.1796053020267749
org.mockito.internal.configuration.injection$ConstructorInjection#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):61;0.17149858514250882
org.mockito.internal.util.reflection$FieldInitializer$ParameterizedConstructorInstantiator#checkParameterized(java.lang.reflect.Constructor,java.lang.reflect.Field):278;0.17149858514250882
org.mockito.internal.configuration.injection$ConstructorInjection#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):55;0.1690308509457033
org.mockito.internal.configuration.injection$ConstructorInjection#processInjection(java.lang.reflect.Field,java.lang.Object,java.util.Set):56;0.1690308509457033
org.mockito.internal.util.reflection$FieldInitializer#initialize():91;0.16666666666666666
org.mockito.internal.util.reflection$FieldInitializer$ParameterizedConstructorInstantiator#instantiate():273;0.1643989873053573
org.mockito.internal.util.reflection$FieldInitializer$NoArgConstructorInstantiator#instantiate():183;0.1643989873053573
org.mockito.internal.util.reflection$FieldInitializer$NoArgConstructorInstantiator#instantiate():185;0.1643989873053573
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):57;0.16222142113076254
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):61;0.16222142113076254
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):71;0.16222142113076254
org.mockito.internal.configuration$SpyAnnotationEngine#assertNotInterface(java.lang.Object,java.lang.Class):81;0.16222142113076254
org.mockito.internal.util.reflection$FieldInitializer$NoArgConstructorInstantiator#instantiate():179;0.16222142113076254
org.mockito.internal.util.reflection$FieldInitializer$NoArgConstructorInstantiator#instantiate():181;0.16222142113076254
org.mockito.internal.util.reflection$FieldInitializer$NoArgConstructorInstantiator#instantiate():182;0.16222142113076254
org.mockito.internal.util.reflection$FieldInitializer$NoArgConstructorInstantiator#instantiate():196;0.16222142113076254
org.mockito.internal.configuration$SpyAnnotationEngine#process(java.lang.Class,java.lang.Object):52;0.16012815380508713
