name;suspiciousness_value
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String,java.text.ParsePosition):290;0.5773502691896258
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String,java.text.ParsePosition):291;0.5773502691896258
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String,java.text.ParsePosition):292;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):168;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):169;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):170;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):177;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):188;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):191;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):192;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):202;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):203;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):204;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):205;0.5773502691896258
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):153;0.5
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):156;0.5
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):157;0.5
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):137;0.4472135954999579
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):140;0.4472135954999579
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):143;0.4472135954999579
org.apache.commons.math.fraction$ProperFractionFormat#parse(java.lang.String,java.text.ParsePosition):144;0.4472135954999579
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String):249;0.4082482904638631
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String,java.text.ParsePosition):276;0.3779644730092272
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String,java.text.ParsePosition):277;0.3779644730092272
org.apache.commons.math.fraction$FractionFormat#parse(java.lang.String,java.text.ParsePosition):278;0.3779644730092272
